index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
636, 67570088, ( 1540 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
637, 67570086, ( 1539 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
638, 67570085, ( 1538 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
639, 67570083, ( 1537 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
640, 67570081, ( 1536 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
641, 67570080, ( 1532 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
642, 67570078, ( 1531 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
643, 67570076, ( 1530 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
644, 67570070, ( 1529 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
645, 67570065, ( 1523 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
646, 67570060, ( 1517 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
647, 121442562, ( 1505 1514 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 0 0 )
648, 121442557, ( 1499 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
649, 99758200, ( 1496 2036 515 521 1031 ), ( 0 0 0 0 0 ), ( 1 1 1 1 1 ), ( 0 0 0 0 0 ), ( 0 0 0 0 0 )
650, 121442552, ( 1493 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
651, 121442550, ( 1492 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
652, 121442548, ( 1491 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
653, 121442547, ( 1487 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
654, 121442545, ( 1486 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
655, 121442543, ( 1485 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
656, 121442542, ( 1481 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
657, 121442540, ( 1480 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
658, 121442538, ( 1479 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
659, 121442535, ( 1474 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
660, 121442533, ( 1473 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
661, 121442525, ( 1468 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
662, 121442523, ( 1467 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
663, 121442520, ( 1462 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
664, 121442518, ( 1461 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
665, 15690945, ( 1439 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
666, 40312165, ( 914 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
667, 15690943, ( 1438 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
668, 40312163, ( 913 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
669, 15690941, ( 1437 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
670, 15690940, ( 1433 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
671, 40312160, ( 908 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
672, 15690938, ( 1432 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
673, 40312158, ( 907 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
674, 15690936, ( 1431 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
675, 15690935, ( 1427 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
676, 40312155, ( 902 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
677, 15690933, ( 1426 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
678, 40312153, ( 901 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
679, 15690931, ( 1425 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
680, 15690930, ( 1421 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
681, 40312150, ( 899 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
682, 15690928, ( 1420 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
683, 40312148, ( 898 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
684, 15690926, ( 1419 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
685, 15690925, ( 1415 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
686, 40312145, ( 893 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
687, 15690923, ( 1414 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
688, 40312143, ( 892 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
689, 15690921, ( 1413 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
690, 15690920, ( 1409 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
691, 40312140, ( 887 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
692, 15690918, ( 1408 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
693, 40312138, ( 886 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
694, 15690916, ( 1407 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
695, 15690915, ( 1403 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
696, 15690913, ( 1402 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
697, 15690911, ( 1401 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
698, 15690910, ( 1397 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
699, 15690908, ( 1396 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
700, 15690906, ( 1395 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
701, 15690905, ( 1391 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
702, 15690903, ( 1390 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
703, 15690901, ( 1389 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
704, 15690900, ( 1385 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
705, 15690898, ( 1384 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
706, 15690896, ( 1383 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
707, 15690895, ( 1379 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
708, 15690893, ( 1378 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
709, 15690891, ( 1377 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
710, 20408133, ( 1376 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
711, 125636396, ( 336 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
712, 20408131, ( 1375 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
713, 125636394, ( 335 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
714, 20408129, ( 1374 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
715, 6433465, ( 119 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
716, 20408118, ( 1361 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
717, 125636381, ( 318 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
718, 6433463, ( 118 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
719, 20408116, ( 1360 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
720, 125636379, ( 317 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
721, 20408114, ( 1359 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
722, 6433433, ( 82 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
723, 20408086, ( 1327 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
724, 20408084, ( 1326 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
725, 72269296, ( 1292 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
726, 72269294, ( 1291 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
727, 72269292, ( 1290 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
728, 72269291, ( 1286 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
729, 102137193, ( 300 302 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
730, 72269289, ( 1285 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
731, 102137191, ( 298 ), ( 949 ), ( 3 ), ( 0 ), ( 0 )
732, 72269287, ( 1284 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
733, 49194240, ( 254 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
734, 71894507, ( 1280 1801 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
735, 71894506, ( 1279 1800 ), ( 0 45 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
736, 49194238, ( 253 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
737, 71894505, ( 1278 ), ( 45 ), ( 3 ), ( 1 ), ( 0 )
738, 102137167, ( 1277 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
739, 49194232, ( 246 252 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 0 0 )
740, 102137166, ( 1276 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
741, 49194231, ( 249 251 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
742, 102137165, ( 1275 ), ( 949 ), ( 3 ), ( 1 ), ( 0 )
743, 73766099, ( 1274 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
744, 73766098, ( 1273 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
745, 73766097, ( 1272 ), ( 45 ), ( 3 ), ( 1 ), ( 0 )
746, 20408128, ( 1373 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
747, 42898622, ( 1268 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
748, 125636391, ( 330 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
749, 20408126, ( 1372 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
750, 42898620, ( 1267 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
751, 125636389, ( 329 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
752, 20408124, ( 1371 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
753, 42898618, ( 1266 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
754, 6433470, ( 125 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
755, 20408123, ( 1367 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
756, 42898617, ( 1262 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
757, 125636386, ( 324 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
758, 6433468, ( 124 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
759, 20408121, ( 1366 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
760, 42898615, ( 1261 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
761, 125636384, ( 323 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
762, 20408119, ( 1365 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
763, 42898613, ( 1260 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
764, 26796008, ( 399 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
765, 26796006, ( 398 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
766, 125636376, ( 315 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
767, 6433458, ( 112 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
768, 20408111, ( 1354 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
769, 125636374, ( 314 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
770, 20408109, ( 1353 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
771, 6433453, ( 106 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
772, 20408106, ( 1351 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
773, 20408104, ( 1350 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
774, 125636366, ( 309 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
775, 6433448, ( 100 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
776, 20408101, ( 1342 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
777, 125636364, ( 305 307 ), ( 0 926 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
778, 20408099, ( 1341 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
779, 26796004, ( 397 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
780, 26795999, ( 391 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
781, 26795994, ( 385 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
782, 6433443, ( 94 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
783, 20408096, ( 1336 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
784, 20408094, ( 1335 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
785, 6433438, ( 88 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
786, 20408091, ( 1330 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
787, 20408089, ( 1329 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
788, 6433428, ( 76 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
789, 6433425, ( 71 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
790, 20408078, ( 1322 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
791, 6433423, ( 70 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
792, 20408076, ( 1321 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
793, 20408074, ( 1320 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
794, 111799749, ( 1871 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
795, 36241398, ( 1052 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
796, 111799747, ( 1870 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
797, 111799744, ( 1865 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
798, 36241393, ( 1049 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
799, 111799742, ( 1864 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
800, 111799739, ( 1859 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
801, 36241388, ( 1046 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
802, 111799737, ( 1858 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
803, 111799734, ( 1853 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
804, 111799732, ( 1852 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
805, 111799729, ( 1847 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
806, 36241378, ( 1034 1040 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 0 0 )
807, 111799727, ( 1846 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
808, 36241377, ( 1037 1039 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
809, 36241375, ( 1035 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
810, 111799724, ( 1841 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
811, 36241373, ( 1025 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
812, 111799722, ( 1840 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
813, 111799719, ( 1838 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
814, 36241368, ( 1019 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
815, 111799717, ( 1837 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
816, 36241363, ( 1013 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
817, 36241358, ( 1007 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
818, 107339492, ( 1728 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
819, 107339487, ( 1725 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
820, 107339482, ( 1719 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
821, 101689751, ( 569 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
822, 101689749, ( 568 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
823, 92438523, ( 996 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
824, 107339477, ( 1713 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
825, 92438518, ( 990 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
826, 107339472, ( 1707 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
827, 101689741, ( 560 566 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 0 0 )
828, 92438513, ( 984 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
829, 101689738, ( 561 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
830, 107339467, ( 1701 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
831, 92438508, ( 981 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
832, 92438503, ( 978 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
833, 92438498, ( 975 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
834, 92438488, ( 963 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
835, 92438483, ( 957 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
836, 51622454, ( 52 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
837, 440194, ( 1084 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
838, 51622449, ( 46 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
839, 440189, ( 1078 1083 ), ( 0 0 ), ( 1 2 ), ( 0 0 ), ( 0 0 )
840, 51622444, ( 40 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
841, 440184, ( 1072 1077 1082 ), ( 0 0 916 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 0 )
842, 51622439, ( 34 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
843, 440179, ( 1071 1076 ), ( 0 916 ), ( 2 3 ), ( 0 0 ), ( 0 0 )
844, 51622434, ( 28 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
845, 108638594, ( 494 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
846, 108638572, ( 478 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
847, 108638570, ( 477 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
848, 108638567, ( 472 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
849, 108638565, ( 471 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
850, 108638562, ( 466 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
851, 108638560, ( 465 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
852, 26795989, ( 379 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
853, 26795984, ( 376 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
854, 26795979, ( 370 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
855, 67982186, ( 861 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
856, 67982181, ( 855 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
857, 67982176, ( 852 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
858, 67982171, ( 846 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
859, 67982166, ( 840 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
860, 67982161, ( 834 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
861, 67982156, ( 828 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
862, 55060407, ( 657 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
863, 55060397, ( 651 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
864, 55060374, ( 631 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
865, 55060372, ( 630 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
866, 121442515, ( 1456 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
867, 121442513, ( 1455 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
868, 121442510, ( 1450 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
869, 121442508, ( 1449 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
870, 121442505, ( 1444 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
871, 121442503, ( 1443 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
872, 95767694, ( 1822 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
873, 66438605, ( 1181 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
874, 114771247, ( 2030 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
875, 114771245, ( 2029 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
876, 114771243, ( 2028 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
877, 114771233, ( 2016 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
878, 114771228, ( 2013 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
879, 114771223, ( 2007 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
880, 114771218, ( 2001 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
881, 114771213, ( 1995 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
882, 101689796, ( 611 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
883, 101689791, ( 608 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
884, 107339520, ( 1760 1762 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
885, 101689781, ( 602 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
886, 101689779, ( 601 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
887, 101689776, ( 596 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
888, 101689771, ( 593 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
889, 101689769, ( 592 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
890, 101689767, ( 591 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
891, 107339496, ( 1730 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
892, 101689766, ( 587 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
893, 101689764, ( 586 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
894, 101689762, ( 585 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
895, 107339491, ( 1727 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
896, 101689761, ( 581 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
897, 101689759, ( 580 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
898, 101689757, ( 579 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
899, 107339486, ( 1721 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
900, 101689756, ( 575 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
901, 101689754, ( 574 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
902, 92438527, ( 998 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
903, 101689752, ( 573 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
904, 107339481, ( 1715 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
905, 55060386, ( 644 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
906, 55060381, ( 638 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
907, 55060376, ( 632 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
908, 73105538, ( 1988 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
909, 73105533, ( 1982 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
910, 73105528, ( 1976 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
911, 73105523, ( 1970 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
912, 73105516, ( 1963 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
913, 73105514, ( 1962 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
914, 73105511, ( 1957 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
915, 73105501, ( 1951 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
916, 73105481, ( 1927 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
917, 127956574, ( 1805 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
918, 127956572, ( 1803 ), ( 45 ), ( 3 ), ( 1 ), ( 0 )
919, 108638592, ( 493 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
920, 108638590, ( 492 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
921, 108638582, ( 484 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
922, 108638580, ( 483 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
923, 108638577, ( 481 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
924, 108638575, ( 480 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
925, 32027589, ( 1697 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
926, 32027587, ( 1696 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
927, 32027585, ( 1695 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
928, 32027584, ( 1694 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
929, 32027582, ( 1693 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
930, 32027580, ( 1692 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
931, 32027579, ( 1685 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
932, 32027577, ( 1684 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
933, 32027575, ( 1683 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
934, 32027574, ( 1679 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
935, 32027572, ( 1678 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
936, 32027570, ( 1677 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
937, 32027569, ( 1673 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
938, 32027567, ( 1672 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
939, 32027565, ( 1671 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
940, 32027564, ( 1667 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
941, 32027562, ( 1666 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
942, 32027560, ( 1665 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
943, 32027559, ( 1661 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
944, 32027557, ( 1660 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
945, 32027555, ( 1659 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
946, 73105506, ( 1954 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
947, 88348212, ( 93 98 ), ( 0 0 ), ( 1 2 ), ( 0 0 ), ( 0 0 )
948, 73105493, ( 1940 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
949, 73105496, ( 1945 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
950, 73105491, ( 1939 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
951, 73105486, ( 1933 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
952, 6433462, ( 114 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
953, 6433460, ( 113 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
954, 20408113, ( 1355 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
955, 42898607, ( 1256 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
956, 125636377, ( 316 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
957, 6433455, ( 107 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
