index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
241, 72525793, ( 3 5 7 ), ( 0 0 1020 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
242, 95767694, ( 606 611 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
243, 57574484, ( 78 80 82 532 916 918 973 ), ( 0 0 1020 916 0 916 0 ), ( 1 2 3 3 2 3 2 ), ( 0 0 0 0 0 0 1 ), ( 0 0 1 1 1 1 1 )
244, 91319900, ( 1179 ), ( 567 ), ( 3 ), ( 1 ), ( 1 )
245, 95032947, ( 714 723 725 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
246, 72525792, ( 2 4 669 692 ), ( 0 1020 0 0 ), ( 2 3 1 1 ), ( 0 0 0 0 ), ( 0 1 1 1 )
247, 95767693, ( 612 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
248, 68984947, ( 811 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
249, 66448389, ( 306 308 310 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
250, 5872180, ( 116 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
251, 95767720, ( 112 ), ( 445 ), ( 3 ), ( 1 ), ( 1 )
252, 57574483, ( 75 77 79 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
253, 11331967, ( 1051 ), ( 445 ), ( 3 ), ( 1 ), ( 1 )
254, 91319899, ( 1181 ), ( 613 ), ( 3 ), ( 1 ), ( 1 )
255, 72525791, ( 1 ), ( 1020 ), ( 3 ), ( 1 ), ( 1 )
256, 17681852, ( 426 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
257, 25780081, ( 230 232 ), ( 0 931 ), ( 2 3 ), ( 0 0 ), ( 0 1 )
258, 66438607, ( 195 197 199 508 ), ( 0 0 931 916 ), ( 1 2 3 3 ), ( 1 1 1 1 ), ( 0 0 1 1 )
259, 72525779, ( 363 365 367 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
260, 11949981, ( 162 164 1206 ), ( 0 0 0 ), ( 1 2 1 ), ( 1 1 1 ), ( 0 0 1 )
261, 57574478, ( 60 62 64 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
262, 91319895, ( 1149 ), ( 555 ), ( 3 ), ( 1 ), ( 1 )
263, 30228552, ( 1175 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
264, 57574480, ( 66 68 70 530 ), ( 0 0 1020 0 ), ( 1 2 3 2 ), ( 0 0 0 0 ), ( 0 0 1 1 )
265, 91319896, ( 1152 ), ( 613 ), ( 3 ), ( 1 ), ( 1 )
266, 66448387, ( 304 ), ( 931 ), ( 3 ), ( 1 ), ( 1 )
267, 95767718, ( 114 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
268, 9221216, ( 487 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
269, 57574481, ( 69 71 73 531 ), ( 0 0 1020 0 ), ( 1 2 3 1 ), ( 0 0 0 0 ), ( 0 0 1 1 )
270, 11331965, ( 1053 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
271, 108127300, ( 278 280 ), ( 0 931 ), ( 2 3 ), ( 0 0 ), ( 0 1 )
272, 60590015, ( 1136 1159 1170 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
273, 91319897, ( 1150 ), ( 567 ), ( 3 ), ( 1 ), ( 1 )
274, 57574475, ( 51 53 55 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
275, 98354514, ( 1161 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
276, 93486817, ( 1146 ), ( 556 ), ( 3 ), ( 1 ), ( 1 )
277, 17384409, ( 34 ), ( 1020 ), ( 3 ), ( 0 ), ( 1 )
278, 25780085, ( 240 242 244 744 1208 1273 ), ( 0 0 931 0 0 0 ), ( 1 2 3 2 2 2 ), ( 1 1 1 1 1 1 ), ( 0 0 1 1 1 1 )
279, 17384410, ( 35 37 1235 ), ( 0 1020 0 ), ( 2 3 1 ), ( 1 1 1 ), ( 0 1 1 )
280, 84865365, ( 1218 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
281, 71128182, ( 1024 ), ( 555 ), ( 3 ), ( 1 ), ( 1 )
282, 79982438, ( 755 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
283, 25780086, ( 243 245 247 745 1209 1274 ), ( 0 0 931 0 0 0 ), ( 1 2 3 1 1 1 ), ( 1 1 1 1 1 1 ), ( 0 0 1 1 1 1 )
284, 57574477, ( 57 59 61 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
285, 17384411, ( 36 38 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
286, 25780087, ( 246 248 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
287, 60590014, ( 1160 1171 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
288, 108127299, ( 277 ), ( 931 ), ( 3 ), ( 1 ), ( 1 )
289, 25780083, ( 234 236 238 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
290, 17384407, ( 189 191 504 506 629 738 836 838 890 ), ( 0 0 0 0 0 0 0 0 0 ), ( 1 2 1 2 2 2 1 2 1 ), ( 0 0 0 0 0 0 0 0 0 ), ( 0 0 1 1 1 1 1 1 1 )
291, 72525777, ( 357 359 361 522 ), ( 0 0 931 0 ), ( 1 2 3 1 ), ( 0 0 0 0 ), ( 0 0 1 1 )
292, 11949979, ( 158 160 1202 1204 ), ( 0 931 0 1020 ), ( 2 3 2 3 ), ( 1 1 1 1 ), ( 0 1 1 1 )
293, 95032907, ( 402 416 433 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
294, 2995888, ( 959 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
295, 66438605, ( 193 ), ( 931 ), ( 3 ), ( 0 ), ( 1 )
296, 17681851, ( 429 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
297, 25780080, ( 229 ), ( 931 ), ( 3 ), ( 1 ), ( 1 )
298, 72525794, ( 6 8 10 ), ( 0 0 1020 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
299, 95032949, ( 724 726 752 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
300, 66438606, ( 194 196 ), ( 0 931 ), ( 2 3 ), ( 0 0 ), ( 0 1 )
301, 129542469, ( 651 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
302, 89428401, ( 997 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
303, 95767705, ( 477 482 547 ), ( 0 0 445 ), ( 1 2 3 ), ( 0 0 0 ), ( 1 1 1 )
304, 72525780, ( 366 368 370 523 907 909 970 ), ( 0 0 931 916 0 916 0 ), ( 1 2 3 3 2 3 2 ), ( 0 0 0 0 0 0 1 ), ( 0 0 1 1 1 1 1 )
305, 95032935, ( 603 614 640 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
306, 11949982, ( 165 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
307, 93486797, ( 1142 1226 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
308, 98354519, ( 1162 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
309, 66438608, ( 198 200 202 509 ), ( 0 0 931 0 ), ( 1 2 3 2 ), ( 0 0 0 0 ), ( 0 0 1 1 )
310, 95767706, ( 471 476 481 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
311, 66438609, ( 201 203 510 ), ( 0 0 0 ), ( 1 2 1 ), ( 0 0 0 ), ( 0 0 1 )
312, 95767707, ( 462 470 475 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
313, 66438610, ( 204 891 966 ), ( 0 916 171 ), ( 1 3 3 ), ( 0 0 0 ), ( 0 1 1 )
314, 17384399, ( 167 169 ), ( 0 931 ), ( 2 3 ), ( 1 1 ), ( 0 1 )
315, 32317027, ( 120 122 124 ), ( 0 0 507 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
316, 97642672, ( 208 ), ( 931 ), ( 3 ), ( 1 ), ( 1 )
317, 17384400, ( 168 170 172 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
318, 13652760, ( 135 137 139 492 494 624 733 827 ), ( 0 0 931 0 0 0 0 0 ), ( 1 2 3 1 2 1 1 1 ), ( 0 0 0 0 0 0 0 0 ), ( 0 0 1 1 1 1 1 1 )
319, 32317028, ( 123 125 127 ), ( 0 0 507 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
320, 97642673, ( 209 211 ), ( 0 931 ), ( 2 3 ), ( 0 0 ), ( 0 1 )
321, 5895565, ( 926 931 951 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
322, 17384401, ( 171 173 175 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
323, 13652761, ( 138 140 142 495 ), ( 0 0 931 0 ), ( 1 2 3 1 ), ( 0 0 0 0 ), ( 0 0 1 1 )
324, 17384402, ( 174 176 178 882 963 1257 ), ( 0 0 931 916 171 171 ), ( 1 2 3 3 3 3 ), ( 0 0 0 0 0 0 ), ( 0 0 1 1 1 1 )
325, 13652762, ( 141 143 145 1195 ), ( 0 0 931 1020 ), ( 1 2 3 3 ), ( 0 0 0 0 ), ( 0 0 1 1 )
326, 32317030, ( 129 131 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
327, 97642675, ( 213 215 217 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
328, 5895567, ( 932 952 975 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
329, 17384403, ( 177 179 181 1260 ), ( 0 0 931 171 ), ( 1 2 3 3 ), ( 0 0 0 1 ), ( 0 0 1 1 )
330, 13652763, ( 144 146 148 1196 1198 ), ( 0 0 931 0 1020 ), ( 1 2 3 2 3 ), ( 1 1 1 1 1 ), ( 0 0 1 1 1 )
331, 66448412, ( 665 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
332, 32317031, ( 132 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
333, 97642676, ( 216 218 220 740 783 1236 1269 ), ( 0 0 931 1020 1020 1020 171 ), ( 1 2 3 3 3 3 3 ), ( 0 0 0 0 1 1 1 ), ( 0 0 1 1 1 1 1 )
334, 17384405, ( 183 185 187 502 834 888 1262 ), ( 0 0 931 916 1020 916 0 ), ( 1 2 3 3 3 3 1 ), ( 0 0 0 0 0 0 1 ), ( 0 0 1 1 1 1 1 )
335, 13652765, ( 150 152 154 1200 ), ( 0 0 931 0 ), ( 1 2 3 1 ), ( 1 1 1 1 ), ( 0 0 1 1 )
336, 97642678, ( 222 224 742 785 1238 1271 ), ( 0 0 0 0 0 0 ), ( 1 2 1 1 1 1 ), ( 1 1 1 1 1 1 ), ( 0 0 1 1 1 1 )
337, 25780082, ( 231 233 235 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
338, 72525796, ( 12 14 16 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
339, 95032951, ( 727 753 758 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
340, 17384406, ( 186 188 190 500 503 505 628 737 835 837 884 886 889 965 1233 1259 ), ( 0 0 931 0 0 916 1020 1020 0 1020 0 0 0 0 1020 0 ), ( 1 2 3 2 2 3 3 3 2 3 1 2 2 1 3 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ), ( 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
341, 5895571, ( 977 991 1008 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
342, 17384404, ( 180 182 184 499 883 885 964 1258 1261 ), ( 0 0 931 916 0 916 0 0 0 ), ( 1 2 3 3 2 3 2 2 2 ), ( 0 0 0 0 0 0 0 0 0 ), ( 0 0 1 1 1 1 1 1 1 )
343, 13652764, ( 147 149 151 1197 1199 ), ( 0 0 931 0 0 ), ( 1 2 3 1 2 ), ( 1 1 1 1 1 ), ( 0 0 1 1 1 )
344, 97642677, ( 219 221 223 741 784 1237 1270 ), ( 0 0 931 0 0 0 0 ), ( 1 2 3 2 2 2 2 ), ( 1 1 1 1 1 1 1 ), ( 0 0 1 1 1 1 1 )
345, 5895569, ( 953 976 990 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
346, 17384412, ( 39 662 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 1 )
347, 25780090, ( 253 ), ( 931 ), ( 3 ), ( 0 ), ( 1 )
348, 95032959, ( 776 787 789 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
349, 25780091, ( 254 256 ), ( 0 931 ), ( 2 3 ), ( 1 1 ), ( 0 1 )
350, 25780092, ( 255 257 259 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
351, 25780094, ( 261 263 265 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
352, 25780095, ( 264 266 268 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
353, 25780096, ( 267 269 271 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
354, 25780097, ( 270 272 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
355, 11949973, ( 828 879 ), ( 1020 916 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
356, 82343742, ( 293 295 ), ( 0 931 ), ( 2 3 ), ( 1 1 ), ( 0 1 )
357, 5895573, ( 992 1009 1033 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
358, 106634354, ( 94 ), ( 34 ), ( 3 ), ( 1 ), ( 1 )
359, 66438616, ( 513 896 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
360, 26242316, ( 779 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
361, 58544211, ( 567 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
362, 36241374, ( 291 320 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
363, 123152595, ( 637 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
364, 11331989, ( 577 ), ( 445 ), ( 3 ), ( 1 ), ( 1 )
365, 60590039, ( 872 928 933 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
366, 71128178, ( 985 ), ( 567 ), ( 3 ), ( 1 ), ( 1 )
367, 98354544, ( 1138 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
368, 11331988, ( 578 595 ), ( 0 445 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
369, 60590038, ( 929 934 936 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
370, 71128177, ( 987 ), ( 613 ), ( 3 ), ( 1 ), ( 1 )
371, 11331987, ( 579 596 607 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
372, 60590037, ( 935 937 954 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
373, 71128176, ( 984 ), ( 555 ), ( 3 ), ( 1 ), ( 1 )
374, 17681848, ( 411 428 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
375, 104468861, ( 580 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
376, 72122471, ( 840 ), ( 164 ), ( 3 ), ( 1 ), ( 1 )
377, 104468866, ( 581 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
378, 104468871, ( 582 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
379, 72525776, ( 354 356 358 521 ), ( 0 0 931 0 ), ( 1 2 3 2 ), ( 0 0 0 0 ), ( 0 0 1 1 )
380, 11949978, ( 157 1201 ), ( 931 1020 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
381, 95032931, ( 585 593 601 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
382, 72525778, ( 360 362 364 906 969 ), ( 0 0 931 916 171 ), ( 1 2 3 3 3 ), ( 0 0 0 0 0 ), ( 0 0 1 1 1 )
383, 11949980, ( 159 161 163 1203 1205 ), ( 0 0 931 0 0 ), ( 1 2 3 1 2 ), ( 1 1 1 1 1 ), ( 0 0 1 1 1 )
384, 95032933, ( 594 602 613 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
385, 11331986, ( 597 608 616 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
386, 60590036, ( 938 955 978 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
387, 11331984, ( 618 647 676 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
388, 60590034, ( 980 982 993 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
389, 98354539, ( 1137 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
390, 32317029, ( 126 128 130 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
391, 97642674, ( 210 212 214 ), ( 0 0 931 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
392, 112212716, ( 619 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
393, 98222456, ( 721 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
394, 97642679, ( 225 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
395, 112212721, ( 620 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
396, 112212726, ( 621 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
397, 11331983, ( 648 677 702 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
398, 60590033, ( 983 994 1011 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
399, 129542464, ( 650 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
400, 89428396, ( 996 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
401, 90139356, ( 652 ), ( 780 ), ( 3 ), ( 1 ), ( 1 )
402, 90139357, ( 653 682 ), ( 0 780 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
403, 90139358, ( 654 683 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
404, 72525800, ( 24 26 28 ), ( 0 0 1020 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 1 )
405, 95032955, ( 760 772 774 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
406, 98222439, ( 655 ), ( 553 ), ( 3 ), ( 1 ), ( 1 )
407, 72525803, ( 33 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
408, 98222442, ( 656 685 ), ( 0 553 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
409, 95032961, ( 788 790 798 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
410, 98222445, ( 657 686 705 ), ( 0 0 553 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
411, 72525802, ( 30 32 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
412, 95032957, ( 773 775 786 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
413, 98222441, ( 658 ), ( 567 ), ( 3 ), ( 1 ), ( 1 )
414, 98222444, ( 659 687 ), ( 0 567 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
415, 95032963, ( 791 799 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
416, 98222447, ( 660 688 706 ), ( 0 0 567 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
417, 17384416, ( 663 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
418, 11331982, ( 678 703 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
419, 60590032, ( 995 1012 1014 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
420, 129542434, ( 679 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
421, 5895593, ( 1124 1129 1155 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
422, 129542439, ( 680 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
423, 129542444, ( 681 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
424, 90139359, ( 684 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
425, 30228551, ( 1174 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
426, 98222450, ( 689 707 719 ), ( 0 0 567 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
427, 80165493, ( 960 ), ( 780 ), ( 3 ), ( 1 ), ( 1 )
428, 71009609, ( 1058 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
429, 11331981, ( 704 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
430, 60590031, ( 1013 1015 1036 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
431, 98222453, ( 708 720 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
432, 80165496, ( 1001 1022 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
433, 98222446, ( 709 ), ( 1011 ), ( 3 ), ( 1 ), ( 1 )
434, 30228550, ( 1173 ), ( 780 ), ( 3 ), ( 1 ), ( 1 )
435, 95032965, ( 800 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
436, 98222449, ( 710 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
437, 71009608, ( 1059 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
438, 98222452, ( 711 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
439, 116322222, ( 556 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
440, 80165495, ( 948 961 1000 1021 ), ( 864 0 0 780 ), ( 3 2 2 3 ), ( 1 1 1 1 ), ( 1 1 1 1 )
441, 66998206, ( 715 ), ( 960 ), ( 3 ), ( 1 ), ( 1 )
442, 40534650, ( 1223 1245 ), ( 0 445 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
443, 66998197, ( 716 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
444, 98222448, ( 718 ), ( 553 ), ( 3 ), ( 1 ), ( 1 )
445, 25780088, ( 249 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
446, 79982463, ( 728 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
447, 25780093, ( 258 260 262 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
448, 79982468, ( 729 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
449, 25780098, ( 273 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
450, 79982473, ( 730 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
451, 79982448, ( 757 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
452, 108127302, ( 282 284 286 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
453, 60590017, ( 1127 1132 1134 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
454, 24173784, ( 764 ), ( 882 ), ( 3 ), ( 1 ), ( 1 )
455, 5895561, ( 865 924 ), ( 0 733 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
456, 108127301, ( 279 281 283 ), ( 0 0 931 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
457, 60590016, ( 1133 1135 1158 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
458, 78053439, ( 941 1017 ), ( 0 882 ), ( 1 3 ), ( 1 1 ), ( 1 1 )
459, 98222462, ( 768 ), ( 567 ), ( 3 ), ( 1 ), ( 1 )
460, 116322232, ( 558 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
461, 80165505, ( 950 1031 1072 ), ( 0 0 864 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
462, 108127303, ( 285 287 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
463, 60590018, ( 1118 1126 1131 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
464, 78053441, ( 1018 ), ( 882 ), ( 3 ), ( 1 ), ( 1 )
465, 98222468, ( 770 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
466, 26242334, ( 777 ), ( 451 ), ( 3 ), ( 1 ), ( 1 )
467, 124728679, ( 875 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
468, 26242325, ( 778 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
469, 26242336, ( 780 ), ( 960 ), ( 3 ), ( 1 ), ( 1 )
470, 26242327, ( 781 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
471, 26242318, ( 782 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
472, 60590048, ( 792 ), ( 445 ), ( 3 ), ( 1 ), ( 1 )
473, 79982443, ( 756 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
474, 71128187, ( 1026 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
475, 60590047, ( 793 795 ), ( 0 445 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
476, 71128186, ( 1007 1028 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
477, 94432231, ( 807 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
478, 94432236, ( 808 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
479, 94432241, ( 809 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
480, 72122467, ( 841 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
481, 72122463, ( 842 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
482, 60590023, ( 1080 1091 1093 ), ( 0 0 445 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
483, 24173790, ( 766 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
484, 78053446, ( 1019 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
485, 93486818, ( 1143 ), ( 960 ), ( 3 ), ( 1 ), ( 1 )
486, 80165510, ( 1032 1073 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
487, 5895559, ( 864 ), ( 733 ), ( 3 ), ( 1 ), ( 1 )
488, 5895563, ( 866 925 930 ), ( 0 0 733 ), ( 1 2 3 ), ( 1 1 1 ), ( 1 1 1 )
489, 98222460, ( 767 ), ( 553 ), ( 3 ), ( 1 ), ( 1 )
490, 124728669, ( 873 ), ( 832 ), ( 3 ), ( 1 ), ( 1 )
491, 57574495, ( 111 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
492, 35235908, ( 1097 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
